datetime,station_id,station_name,latitude,longitude,district,PM25,PM10,SO2,NO2,O3,CO,AQI,temperature,humidity,wind_speed,wind_direction,precipitation,pressure,data_mode
2026-08-07 00:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,31.4,50.0,7.2,35.3,59.7,0.78,45,25.7,58.6,3.0,238.4,0.6,1012.9,DEMO
2026-08-07 00:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,46.9,62.7,11.2,44.8,60.3,0.95,65,25.1,47.1,1.7,239.6,0.0,1006.4,DEMO
2026-08-07 00:00:00,HHHT003,呼市一监,40.81,111.67,回民区,41.4,61.8,16.4,33.0,53.3,1.08,58,21.2,40.3,3.6,326.3,0.0,1006.6,DEMO
2026-08-07 00:00:00,HHHT004,小召前街,40.805,111.665,回民区,57.2,85.5,18.0,32.2,30.1,1.09,78,20.7,55.6,2.5,317.1,0.0,1008.9,DEMO
2026-08-07 00:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,32.1,41.8,11.9,21.5,49.7,0.81,46,25.4,47.0,4.0,321.1,0.0,1009.5,DEMO
2026-08-07 00:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,25.5,36.4,17.4,33.5,60.1,0.93,36,24.9,43.7,1.3,246.5,0.0,1012.2,DEMO
2026-08-07 01:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,43.1,64.3,18.1,31.4,52.7,0.92,60,22.3,40.5,1.8,337.2,0.0,1005.7,DEMO
2026-08-07 01:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,39.7,58.7,17.0,31.9,50.1,0.68,56,23.4,44.3,3.4,353.4,0.0,1012.3,DEMO
2026-08-07 01:00:00,HHHT003,呼市一监,40.81,111.67,回民区,40.4,60.4,22.8,30.8,41.2,0.89,57,21.4,43.0,2.7,109.4,0.0,1014.7,DEMO
2026-08-07 01:00:00,HHHT004,小召前街,40.805,111.665,回民区,40.4,52.3,13.6,35.0,36.1,0.77,57,19.8,52.9,3.3,8.2,0.0,1009.2,DEMO
2026-08-07 01:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,44.8,63.4,15.8,35.8,46.9,1.03,62,21.9,43.5,1.4,63.5,0.0,1012.6,DEMO
2026-08-07 01:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,37.8,53.8,15.3,34.2,52.0,0.87,54,26.4,66.2,2.2,62.2,0.0,1015.8,DEMO
2026-08-07 02:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.8,34.2,11.9,29.2,55.0,0.85,37,26.5,66.8,2.0,197.7,0.0,1008.7,DEMO
2026-08-07 02:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,33.5,43.9,13.9,30.0,34.7,0.96,48,20.9,50.4,1.4,48.1,0.0,1014.1,DEMO
2026-08-07 02:00:00,HHHT003,呼市一监,40.81,111.67,回民区,33.3,46.4,15.8,35.6,47.1,0.86,48,20.9,34.1,2.7,223.7,0.0,1010.5,DEMO
2026-08-07 02:00:00,HHHT004,小召前街,40.805,111.665,回民区,40.0,50.6,8.7,33.5,53.6,0.9,56,18.7,35.9,3.3,328.5,0.0,1008.0,DEMO
2026-08-07 02:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,29.7,44.5,13.0,34.2,53.3,0.83,42,22.9,44.9,2.8,72.2,0.0,1012.8,DEMO
2026-08-07 02:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,13.1,19.3,15.1,29.8,49.1,0.64,19,24.9,36.1,2.4,335.3,0.0,1006.6,DEMO
2026-08-07 03:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.1,36.0,13.5,31.8,58.7,0.81,36,21.1,32.7,3.6,296.4,0.0,1007.3,DEMO
2026-08-07 03:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.3,50.5,17.9,44.9,60.3,0.73,50,20.9,58.9,2.9,25.6,0.0,1015.3,DEMO
2026-08-07 03:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.1,51.4,15.3,41.2,45.9,0.93,51,22.8,63.7,3.4,221.4,0.0,1012.9,DEMO
2026-08-07 03:00:00,HHHT004,小召前街,40.805,111.665,回民区,39.8,55.6,12.8,29.6,44.0,0.9,56,21.7,69.6,2.3,139.6,0.0,1014.1,DEMO
2026-08-07 03:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,30.6,45.3,11.3,28.9,29.9,0.85,44,20.0,70.9,3.3,194.7,0.0,1008.7,DEMO
2026-08-07 03:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,14.0,19.2,14.2,36.0,47.8,0.66,20,18.4,49.5,2.6,302.5,0.0,1005.0,DEMO
2026-08-07 04:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,34.8,45.3,8.3,26.4,52.8,0.84,50,23.7,53.7,2.6,242.5,0.0,1013.2,DEMO
2026-08-07 04:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.7,59.7,10.9,42.1,46.7,1.0,58,23.9,33.6,0.8,25.5,0.0,1009.4,DEMO
2026-08-07 04:00:00,HHHT003,呼市一监,40.81,111.67,回民区,49.5,67.8,18.6,35.7,54.1,1.21,68,29.9,84.0,1.5,232.1,0.0,1012.6,DEMO
2026-08-07 04:00:00,HHHT004,小召前街,40.805,111.665,回民区,35.5,45.3,17.1,32.9,49.7,1.0,51,18.5,55.1,2.3,209.0,0.0,1004.5,DEMO
2026-08-07 04:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,27.4,40.6,11.9,27.5,55.8,0.89,39,23.9,52.9,2.7,315.7,0.0,1014.4,DEMO
2026-08-07 04:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,17.2,24.2,11.0,18.8,53.2,0.75,25,25.4,37.9,2.8,275.8,0.0,1009.7,DEMO
2026-08-07 05:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.8,42.5,7.8,39.9,44.3,0.72,48,21.2,45.1,2.1,254.6,0.0,1013.6,DEMO
2026-08-07 05:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,33.7,47.7,11.1,38.0,44.8,0.86,48,19.1,48.5,4.3,24.3,0.0,1012.0,DEMO
2026-08-07 05:00:00,HHHT003,呼市一监,40.81,111.67,回民区,30.6,44.4,8.7,28.4,54.5,0.82,44,21.9,49.7,2.8,229.5,0.0,1013.5,DEMO
2026-08-07 05:00:00,HHHT004,小召前街,40.805,111.665,回民区,44.5,60.1,5.8,37.6,40.0,0.98,62,19.7,39.9,3.1,295.3,0.0,1018.0,DEMO
2026-08-07 05:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.7,52.3,14.0,34.3,54.9,1.0,53,23.6,57.8,1.3,28.9,0.0,1013.1,DEMO
2026-08-07 05:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,15.7,23.1,15.4,31.3,47.2,0.76,22,24.0,54.6,4.4,63.8,0.0,1012.5,DEMO
2026-08-07 06:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.8,45.3,10.9,25.4,49.5,0.74,37,20.9,56.8,2.8,140.1,0.7,1012.5,DEMO
2026-08-07 06:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,53.2,79.6,14.1,33.2,39.3,1.06,73,22.1,42.7,3.5,321.9,0.0,1011.8,DEMO
2026-08-07 06:00:00,HHHT003,呼市一监,40.81,111.67,回民区,34.3,49.5,14.2,37.1,60.2,0.87,49,21.2,59.3,4.6,284.7,0.0,1016.0,DEMO
2026-08-07 06:00:00,HHHT004,小召前街,40.805,111.665,回民区,43.5,62.1,15.7,28.5,52.1,0.91,61,18.1,44.2,2.5,174.0,0.0,1006.5,DEMO
2026-08-07 06:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,36.3,47.8,15.2,35.6,41.0,0.93,52,24.6,43.8,2.9,113.5,0.0,1015.7,DEMO
2026-08-07 06:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,28.7,38.7,19.0,35.1,60.3,1.06,41,20.1,41.2,2.1,161.0,0.0,1005.8,DEMO
2026-08-07 07:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,34.8,44.0,15.0,28.4,47.6,0.88,50,25.3,43.4,3.3,213.8,0.0,1012.1,DEMO
2026-08-07 07:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,55.6,74.1,10.8,47.8,38.4,1.0,76,19.5,54.8,2.8,329.4,0.0,1015.2,DEMO
2026-08-07 07:00:00,HHHT003,呼市一监,40.81,111.67,回民区,48.4,62.9,21.6,30.2,55.7,0.97,67,28.6,36.4,2.6,127.3,0.0,1006.8,DEMO
2026-08-07 07:00:00,HHHT004,小召前街,40.805,111.665,回民区,51.6,71.8,11.4,37.3,43.3,0.96,71,20.8,64.7,1.1,226.2,0.0,1007.4,DEMO
2026-08-07 07:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,39.5,57.5,11.0,35.4,38.9,0.92,56,26.5,43.4,1.6,4.1,0.0,1008.6,DEMO
2026-08-07 07:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,25.2,34.7,17.3,32.4,46.1,0.63,36,19.0,63.5,6.3,62.4,0.0,1010.1,DEMO
2026-08-07 08:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.9,40.8,16.9,27.9,73.6,0.91,41,24.6,65.0,2.6,347.7,0.0,1006.6,DEMO
2026-08-07 08:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,53.1,73.3,11.2,41.9,43.6,0.93,73,21.8,50.0,2.4,231.9,0.0,1013.3,DEMO
2026-08-07 08:00:00,HHHT003,呼市一监,40.81,111.67,回民区,39.7,53.7,13.6,36.4,54.4,0.9,56,22.2,53.7,2.8,213.9,0.0,1009.4,DEMO
2026-08-07 08:00:00,HHHT004,小召前街,40.805,111.665,回民区,52.3,69.3,15.2,31.7,45.0,1.1,72,21.1,51.1,1.3,119.2,0.0,1007.3,DEMO
2026-08-07 08:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,45.7,63.5,13.7,38.4,45.3,1.0,63,23.6,51.9,2.6,301.1,0.0,1011.1,DEMO
2026-08-07 08:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.8,44.0,13.8,38.1,36.4,0.91,48,18.4,62.9,3.4,167.3,0.0,1012.7,DEMO
2026-08-07 09:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,34.2,47.2,10.6,28.8,42.8,0.79,49,28.0,45.9,4.1,292.9,0.0,1015.1,DEMO
2026-08-07 09:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,40.3,51.8,15.9,32.7,54.8,0.99,57,21.1,38.5,2.5,170.6,0.0,1017.6,DEMO
2026-08-07 09:00:00,HHHT003,呼市一监,40.81,111.67,回民区,49.0,69.8,4.3,22.2,40.4,0.95,68,25.9,55.6,3.6,59.3,0.0,1010.3,DEMO
2026-08-07 09:00:00,HHHT004,小召前街,40.805,111.665,回民区,57.2,85.3,11.4,43.5,47.8,1.02,78,25.6,50.9,2.4,235.9,0.0,1008.2,DEMO
2026-08-07 09:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.5,56.1,13.7,31.4,37.2,0.98,59,19.5,49.1,2.9,121.1,0.0,1010.1,DEMO
2026-08-07 09:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,32.3,40.7,12.9,39.7,41.3,0.9,46,18.3,25.5,3.3,10.5,0.0,1011.9,DEMO
2026-08-07 10:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.0,36.4,16.8,16.9,52.9,0.73,36,22.9,36.4,7.4,255.9,0.0,1008.8,DEMO
2026-08-07 10:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,38.9,50.6,16.5,36.4,53.0,0.89,55,23.3,42.8,2.3,273.5,0.0,1016.9,DEMO
2026-08-07 10:00:00,HHHT003,呼市一监,40.81,111.67,回民区,38.6,54.9,18.3,44.4,54.3,0.69,55,15.2,70.0,3.7,351.8,0.0,1013.4,DEMO
2026-08-07 10:00:00,HHHT004,小召前街,40.805,111.665,回民区,43.5,61.7,10.2,27.1,50.5,0.94,61,24.4,67.4,2.8,288.1,0.0,1016.1,DEMO
2026-08-07 10:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,37.7,56.0,19.3,25.3,50.2,0.91,53,21.8,38.4,2.5,245.0,0.0,1011.3,DEMO
2026-08-07 10:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,18.1,23.7,11.0,33.1,55.2,0.72,26,25.4,36.8,2.5,308.1,0.0,1019.5,DEMO
2026-08-07 11:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,25.5,32.1,16.3,38.9,56.0,0.82,36,25.8,36.9,2.5,344.9,0.0,1011.9,DEMO
2026-08-07 11:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.9,54.0,16.3,39.6,55.3,0.89,59,24.9,65.9,3.3,345.4,0.0,1009.5,DEMO
2026-08-07 11:00:00,HHHT003,呼市一监,40.81,111.67,回民区,42.9,56.1,10.3,30.1,67.0,0.94,60,26.4,42.1,3.8,43.3,0.0,1012.9,DEMO
2026-08-07 11:00:00,HHHT004,小召前街,40.805,111.665,回民区,54.8,70.3,17.4,35.8,59.8,1.03,75,25.1,28.5,1.8,17.2,0.0,1010.2,DEMO
2026-08-07 11:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,42.5,63.7,17.0,38.2,69.5,0.95,59,20.4,48.5,4.3,134.5,0.0,1011.0,DEMO
2026-08-07 11:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,19.5,24.8,13.0,29.3,50.0,0.56,28,22.8,56.2,1.6,150.3,0.0,1018.8,DEMO
2026-08-07 12:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,31.4,44.0,9.1,34.1,66.0,0.73,45,20.7,32.2,3.4,269.2,0.0,1007.3,DEMO
2026-08-07 12:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,41.0,56.3,16.7,26.7,64.2,0.83,58,28.0,52.1,2.7,15.3,0.0,1009.3,DEMO
2026-08-07 12:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.3,57.3,9.5,30.9,71.0,0.89,52,19.0,58.4,2.5,61.8,0.4,1011.9,DEMO
2026-08-07 12:00:00,HHHT004,小召前街,40.805,111.665,回民区,47.5,64.3,14.0,30.9,54.1,0.85,66,19.6,35.0,3.0,171.6,0.0,1010.7,DEMO
2026-08-07 12:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,31.8,42.8,9.3,26.5,57.9,0.82,45,18.5,52.8,2.9,100.8,0.0,1011.0,DEMO
2026-08-07 12:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,16.3,21.6,12.6,32.4,47.9,0.84,23,18.1,52.9,4.3,159.0,0.0,1016.3,DEMO
2026-08-07 13:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,38.8,50.1,17.7,39.9,56.4,1.12,55,17.3,52.0,2.4,97.9,0.0,1019.1,DEMO
2026-08-07 13:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,43.8,59.7,11.9,33.6,65.0,0.86,61,20.9,55.9,4.5,57.0,0.0,1010.4,DEMO
2026-08-07 13:00:00,HHHT003,呼市一监,40.81,111.67,回民区,31.2,39.4,11.9,35.1,51.5,0.87,45,25.5,49.4,2.1,239.0,0.0,1019.2,DEMO
2026-08-07 13:00:00,HHHT004,小召前街,40.805,111.665,回民区,40.8,55.3,13.6,36.3,51.8,1.01,57,19.7,38.1,4.5,24.7,0.0,1013.8,DEMO
2026-08-07 13:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,40.5,51.3,14.6,30.1,62.1,0.85,57,21.1,77.8,4.8,283.0,0.0,1014.7,DEMO
2026-08-07 13:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,28.0,38.5,13.7,33.7,54.4,0.96,40,18.1,63.0,2.4,102.3,0.0,1008.0,DEMO
2026-08-07 14:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,28.1,41.3,13.4,32.5,51.1,0.66,40,26.7,34.2,3.4,85.7,0.0,1015.9,DEMO
2026-08-07 14:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,46.3,58.9,19.9,34.8,49.3,0.82,64,26.7,48.9,2.3,10.8,0.0,1011.2,DEMO
2026-08-07 14:00:00,HHHT003,呼市一监,40.81,111.67,回民区,42.1,53.4,12.8,29.5,63.7,0.92,59,26.1,63.2,3.0,292.3,0.0,1009.1,DEMO
2026-08-07 14:00:00,HHHT004,小召前街,40.805,111.665,回民区,55.7,72.4,15.5,38.3,45.9,1.08,76,21.8,39.0,2.5,206.3,0.0,1014.0,DEMO
2026-08-07 14:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,20.7,27.2,14.2,33.2,54.7,0.59,30,24.5,49.4,2.4,198.0,0.0,1019.4,DEMO
2026-08-07 14:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,30.7,43.5,12.9,37.3,83.7,0.95,44,19.8,52.4,3.7,9.3,0.0,1012.8,DEMO
2026-08-07 15:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,31.8,39.9,6.1,39.7,69.3,0.99,45,20.4,49.7,4.3,209.6,0.0,1008.1,DEMO
2026-08-07 15:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.5,52.4,12.3,33.6,60.2,1.04,51,23.1,69.8,2.7,35.4,0.0,1007.8,DEMO
2026-08-07 15:00:00,HHHT003,呼市一监,40.81,111.67,回民区,36.3,48.9,14.7,40.9,61.2,0.95,52,19.5,28.0,3.0,52.5,0.0,1010.5,DEMO
2026-08-07 15:00:00,HHHT004,小召前街,40.805,111.665,回民区,58.0,80.5,17.2,41.7,58.5,1.11,79,21.1,43.5,1.9,249.3,0.0,1014.0,DEMO
2026-08-07 15:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,28.4,41.1,16.3,28.3,42.0,0.85,41,13.3,57.3,1.4,194.8,0.0,1010.1,DEMO
2026-08-07 15:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,30.2,45.3,8.5,30.8,56.9,1.11,43,22.2,72.5,3.4,336.5,0.0,1012.0,DEMO
2026-08-07 16:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,30.7,46.0,19.2,34.4,61.5,0.76,44,21.5,51.0,5.1,213.3,0.0,1013.4,DEMO
2026-08-07 16:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,38.7,55.2,17.6,33.2,55.0,0.85,55,22.6,30.7,3.5,337.4,0.0,1011.0,DEMO
2026-08-07 16:00:00,HHHT003,呼市一监,40.81,111.67,回民区,34.6,45.3,17.3,34.4,76.7,0.88,49,22.1,42.6,2.9,10.8,0.0,1016.3,DEMO
2026-08-07 16:00:00,HHHT004,小召前街,40.805,111.665,回民区,52.8,78.1,15.5,36.8,41.4,1.19,72,25.9,40.4,3.2,39.1,0.0,1004.2,DEMO
2026-08-07 16:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,33.6,43.3,12.0,41.4,70.2,0.83,48,23.5,45.6,3.2,54.4,0.0,1018.0,DEMO
2026-08-07 16:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,26.0,34.5,12.7,30.3,56.0,0.78,37,20.4,38.8,3.2,241.0,0.0,1002.3,DEMO
2026-08-07 17:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,53.9,79.8,14.3,39.6,31.3,0.94,74,22.8,65.3,2.5,353.7,0.0,1011.9,DEMO
2026-08-07 17:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,37.4,62.0,16.7,38.8,44.0,0.94,53,26.0,70.2,4.0,58.9,1.1,1015.0,DEMO
2026-08-07 17:00:00,HHHT003,呼市一监,40.81,111.67,回民区,52.3,77.0,14.7,31.0,45.2,1.01,72,14.1,45.7,2.6,287.4,0.0,1015.8,DEMO
2026-08-07 17:00:00,HHHT004,小召前街,40.805,111.665,回民区,45.8,60.9,15.4,31.4,48.6,1.01,64,23.4,52.7,3.0,256.9,0.0,1015.4,DEMO
2026-08-07 17:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,44.5,61.0,15.6,46.4,58.2,1.14,62,19.7,34.8,2.4,148.4,0.0,1014.2,DEMO
2026-08-07 17:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,36.8,48.6,13.9,29.6,53.1,0.72,52,21.7,29.8,2.2,229.9,0.0,1008.7,DEMO
2026-08-07 18:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.9,44.1,14.0,36.1,50.1,0.91,48,18.5,39.2,3.3,176.1,0.0,1010.6,DEMO
2026-08-07 18:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,54.0,79.5,12.5,35.2,54.9,1.02,74,20.2,44.9,2.3,116.7,0.0,1016.5,DEMO
2026-08-07 18:00:00,HHHT003,呼市一监,40.81,111.67,回民区,55.7,74.4,12.7,23.5,39.7,0.98,76,20.9,46.9,3.3,232.8,0.0,1013.7,DEMO
2026-08-07 18:00:00,HHHT004,小召前街,40.805,111.665,回民区,46.7,59.3,18.2,31.2,42.1,0.76,65,24.5,38.6,3.6,303.9,0.0,1011.9,DEMO
2026-08-07 18:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,40.2,60.1,13.1,43.0,56.1,1.0,56,20.2,48.5,2.4,305.8,0.0,999.4,DEMO
2026-08-07 18:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,42.5,53.9,11.8,28.5,55.1,0.9,59,27.6,40.4,3.2,54.4,0.0,1014.9,DEMO
2026-08-07 19:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,40.3,54.6,17.2,38.0,51.2,0.69,57,21.6,35.8,1.2,103.0,0.0,1010.3,DEMO
2026-08-07 19:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,47.3,64.9,13.7,37.7,47.9,0.97,65,19.5,46.3,1.6,269.7,0.0,1014.2,DEMO
2026-08-07 19:00:00,HHHT003,呼市一监,40.81,111.67,回民区,58.6,84.2,11.9,46.2,62.6,1.09,80,23.9,45.4,3.1,290.6,0.0,1011.1,DEMO
2026-08-07 19:00:00,HHHT004,小召前街,40.805,111.665,回民区,59.3,80.6,16.1,47.0,42.3,0.95,80,27.4,63.7,4.5,136.1,0.0,1014.9,DEMO
2026-08-07 19:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,46.8,68.1,14.2,32.1,45.8,1.08,65,16.0,50.2,0.9,90.4,0.0,1016.9,DEMO
2026-08-07 19:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,24.5,33.4,17.3,28.4,45.9,0.77,35,23.2,68.2,3.8,328.7,0.0,1019.4,DEMO
2026-08-07 20:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,39.5,51.1,11.1,38.5,47.5,0.96,56,24.9,36.9,3.0,102.6,0.0,1012.0,DEMO
2026-08-07 20:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,33.3,57.4,11.2,28.2,40.7,0.9,48,15.0,52.8,2.3,296.3,3.1,1016.1,DEMO
2026-08-07 20:00:00,HHHT003,呼市一监,40.81,111.67,回民区,59.6,74.6,20.4,36.8,40.7,1.32,81,18.7,40.0,2.7,165.5,0.0,1008.5,DEMO
2026-08-07 20:00:00,HHHT004,小召前街,40.805,111.665,回民区,55.1,74.3,17.6,27.9,54.1,0.94,75,19.5,62.9,2.6,293.0,0.0,1005.4,DEMO
2026-08-07 20:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,38.5,57.6,9.3,27.5,49.5,1.07,54,22.7,51.5,2.2,355.6,0.0,1011.3,DEMO
2026-08-07 20:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,37.7,53.3,11.9,27.2,38.9,0.71,53,23.3,35.2,4.6,250.7,0.0,1000.5,DEMO
2026-08-07 21:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,30.6,39.7,11.4,32.1,37.6,0.81,44,18.2,43.4,3.1,304.4,0.0,1009.8,DEMO
2026-08-07 21:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,35.5,45.5,13.5,35.4,65.3,0.89,51,22.6,27.2,4.2,140.8,0.0,1009.5,DEMO
2026-08-07 21:00:00,HHHT003,呼市一监,40.81,111.67,回民区,44.6,64.5,16.3,32.8,45.4,1.14,62,19.4,48.2,3.3,19.9,0.0,1015.5,DEMO
2026-08-07 21:00:00,HHHT004,小召前街,40.805,111.665,回民区,39.9,53.7,13.7,34.0,52.8,0.95,56,16.0,59.1,5.1,207.3,0.0,1010.3,DEMO
2026-08-07 21:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,24.0,34.2,9.8,32.6,48.7,0.75,34,22.7,36.8,1.9,354.0,0.0,1015.2,DEMO
2026-08-07 21:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,27.9,35.5,10.2,32.7,44.2,0.61,40,16.9,65.0,4.0,113.6,0.0,1017.9,DEMO
2026-08-07 22:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,33.6,49.0,17.9,35.8,46.7,0.81,48,22.2,58.2,4.0,138.1,0.0,1010.8,DEMO
2026-08-07 22:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,44.4,58.7,13.7,30.9,39.0,0.85,62,23.1,44.7,2.1,143.4,0.0,1019.1,DEMO
2026-08-07 22:00:00,HHHT003,呼市一监,40.81,111.67,回民区,44.4,65.7,15.5,31.7,49.1,0.9,62,28.8,59.6,2.1,172.0,0.0,1009.9,DEMO
2026-08-07 22:00:00,HHHT004,小召前街,40.805,111.665,回民区,37.3,60.7,23.5,31.9,57.5,0.87,53,23.6,45.8,2.5,210.0,2.8,1007.0,DEMO
2026-08-07 22:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,30.3,43.1,11.7,29.7,45.2,0.72,43,22.3,40.6,4.0,19.0,0.0,1010.3,DEMO
2026-08-07 22:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,25.8,32.9,13.9,33.5,57.0,0.8,37,23.1,58.8,4.5,353.2,0.0,1016.9,DEMO
2026-08-07 23:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,31.3,46.5,13.8,32.5,43.0,0.66,45,22.0,39.3,3.3,32.4,0.0,1010.9,DEMO
2026-08-07 23:00:00,HHHT002,如意开发区,40.825,111.8,赛罕区,38.8,50.8,16.4,36.1,49.9,0.87,55,23.9,46.7,0.9,34.2,0.0,1012.4,DEMO
2026-08-07 23:00:00,HHHT003,呼市一监,40.81,111.67,回民区,37.1,47.2,12.9,33.6,57.6,0.78,53,26.5,40.4,4.9,263.9,0.0,1009.3,DEMO
2026-08-07 23:00:00,HHHT004,小召前街,40.805,111.665,回民区,50.8,68.6,16.9,32.7,47.4,0.86,70,22.8,45.4,3.0,293.6,0.0,1017.1,DEMO
2026-08-07 23:00:00,HHHT005,二十九中,40.78,111.7,玉泉区,36.7,54.5,16.5,36.3,38.5,0.8,52,21.0,46.5,2.3,209.1,0.0,1013.6,DEMO
2026-08-07 23:00:00,HHHT006,工大金川校区,40.76,111.62,土默特左旗,33.1,42.5,14.9,21.5,49.1,0.84,47,26.3,50.9,4.7,213.1,0.0,1012.6,DEMO
2026-08-08 00:00:00,HHHT001,呼和浩特市环境监测中心站,40.8421,111.749,新城区,24.9,34.7,12.6,39.1,46.9,0.9,36,18.1,48.7,1.3,89.5,0.0,1016.9,DEMO
